date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-08,2.142844184222544,1.6979992983795993,2.586664911891712,24738070995
2025-02-09,2.1483949189106473,1.7029373679879694,2.556948843056836,24738070995
2025-02-10,2.15394565359875,1.7258702098509753,2.61810832930759,24738070995
2025-02-11,2.1594963882868528,1.7030165624167264,2.6175820500645495,24738070995
2025-02-12,2.165047122974956,1.699458502650625,2.634557428498975,24738070995
2025-02-13,2.1705978576630587,1.7072303018036425,2.611750149177816,24738070995
2025-02-14,2.1761485923511614,1.7522502854125372,2.6280035280227816,24738070995
2025-02-15,2.1816993270392646,1.7053430492447998,2.6225935270261003,24738070995
2025-02-16,2.1872500617273674,1.7261754566449692,2.641562876865694,24738070995
2025-02-17,2.1928007964154697,1.7503713839327637,2.6336038850260834,24738070995
2025-02-18,2.198351531103573,1.7464822828089168,2.647558731432255,24738070995
2025-02-19,2.2039022657916756,1.771197780878304,2.65162757664846,24738070995
2025-02-20,2.2094530004797783,1.764257463496479,2.665668030962236,24738070995
2025-02-21,2.2150037351678815,1.7453039476746175,2.672302193617524,24738070995
2025-02-22,2.2205544698559843,1.7628380126714507,2.67135752742498,24738070995
2025-02-23,2.226105204544087,1.7950632565571043,2.6508253044262595,24738070995
2025-02-24,2.23165593923219,1.792272836680565,2.727524617121515,24738070995
2025-02-25,2.237206673920293,1.7707813244355666,2.7220867041051897,24738070995
2025-02-26,2.2427574086083952,1.8068357995685949,2.6642754332534535,24738070995
2025-02-27,2.248308143296498,1.8263452344822646,2.7174110827298468,24738070995
2025-02-28,2.253858877984601,1.8204663006862583,2.697673383329453,24738070995
2025-03-01,2.259409612672704,1.7880714895817587,2.7338892714029233,24738070995
2025-03-02,2.2649603473608066,1.812245161219123,2.7170870492894053,24738070995
2025-03-03,2.27051108204891,1.8401272913498092,2.7300655022816795,24738070995
2025-02-04,3.4473761455254,2.662677528007024,4.213237672178651,24738579136
2025-02-05,3.45160549846534,2.649268189407054,4.290238201431431,24738579136
2025-02-06,3.455834851405281,2.6922394456459005,4.218107148327485,24738579136
2025-02-07,3.4600642043452208,2.645178390874481,4.25473013406625,24738579136
2025-02-08,3.4642935572851608,2.6776847113184292,4.199942214177411,24738579136
2025-02-09,3.4685229102251016,2.6546739139771307,4.199254138321768,24738579136
2025-02-10,3.4727522631650416,2.6865375061214207,4.215179723707375,24738579136
2025-02-11,3.4769816161049816,2.687644680756534,4.271617805749885,24738579136
2025-02-12,3.4812109690449224,2.7132426376944516,4.283759394002144,24738579136
2025-02-13,3.4854403219848624,2.673168807236435,4.272490948647264,24738579136
2025-02-14,3.4896696749248024,2.6370244059171135,4.301216378294021,24738579136
2025-02-15,3.4938990278647424,2.679031899089675,4.264583760743511,24738579136
2025-02-16,3.4981283808046832,2.6817646398828563,4.389442690783121,24738579136
2025-02-17,3.5023577337446232,2.7192137941547805,4.292409215107021,24738579136
2025-02-18,3.506587086684564,2.7098700420324477,4.301935070653826,24738579136
2025-02-19,3.510816439624504,2.7028091484292736,4.326855067682229,24738579136
2025-02-20,3.515045792564445,2.7112781998496622,4.293188417977736,24738579136
2025-02-21,3.519275145504385,2.6664089119043997,4.358007896279202,24738579136
2025-02-22,3.523504498444325,2.718292379457335,4.287648162988596,24738579136
2025-02-23,3.527733851384265,2.695996021275291,4.325429180609039,24738579136
2025-02-24,3.5319632043242057,2.7312753735536432,4.325509773779287,24738579136
2025-02-25,3.5361925572641457,2.7492128213185647,4.388889728541218,24738579136
2025-02-26,3.5404219102040857,2.7471245335419177,4.3683280670088935,24738579136
2025-02-27,3.5446512631440266,2.732915265532364,4.355969110725978,24738579136
2025-02-28,3.5488806160839665,2.7265207310565547,4.313635075743172,24738579136
2025-03-01,3.5531099690239065,2.7843519412763675,4.350445213907877,24738579136
2025-03-02,3.5573393219638474,2.7792662159667665,4.3484457811632495,24738579136
2025-03-03,3.5615686749037874,2.7728644637741846,4.395046200449261,24738579136
2025-02-18,3.4186909088692015,2.1996471038107965,4.692829250425631,33571814593
2025-02-19,3.42130945150729,2.0704537380710195,4.7803486563736275,33571814593
2025-02-20,3.4239279941453784,2.157364866353731,4.709645574177597,33571814593
2025-02-21,3.4265465367834675,2.072149167248296,4.751590878754472,33571814593
2025-02-22,3.429165079421556,2.0978875113189943,4.735755119488626,33571814593
2025-02-23,3.431783622059645,2.012194443162639,4.81125239518943,33571814593
2025-02-24,3.434402164697733,2.1218671186599654,4.7709004542313265,33571814593
2025-02-25,3.437020707335822,2.1068695524166374,4.7605887984920665,33571814593
2025-02-26,3.4396392499739106,2.170573437551944,4.667414533989388,33571814593
2025-02-27,3.4422577926119993,2.134322236227577,4.7006643208802235,33571814593
2025-02-28,3.4448763352500875,2.139668162693517,4.738120257692699,33571814593
2025-03-01,3.447494877888176,2.1370920281127104,4.763626641158964,33571814593
2025-03-02,3.450113420526265,2.2695753643141052,4.823531562085503,33571814593
2025-03-03,3.4527319631643536,2.1614830424395364,4.757175682989672,33571814593
2025-03-04,3.4553505058024423,2.0323435334012006,4.769216293056902,33571814593
2025-03-05,3.457969048440531,2.163319640802769,4.678046517026593,33571814593
2025-03-06,3.4605875910786192,2.1509594396953617,4.685792367742962,33571814593
2025-03-07,3.463206133716708,2.1453044129041032,4.8085300668762425,33571814593
2025-03-08,3.4658246763547966,2.2238880068782962,4.788073337473284,33571814593
2025-03-09,3.468443218992885,2.2481595575183158,4.821764161826024,33571814593
2025-03-10,3.471061761630974,2.2514418794966007,4.681054912160518,33571814593
2025-03-11,3.4736803042690623,2.2441567218619016,4.8284591511995565,33571814593
2025-03-12,3.4762988469071514,2.2549638071669498,4.763391367959268,33571814593
2025-03-13,3.4789173895452397,2.266916450813619,4.858217414018535,33571814593
2025-03-14,3.481535932183329,2.207977877592273,4.774732481334271,33571814593
2025-03-15,3.4841544748214166,2.265198413738119,4.774809592818323,33571814593
2025-03-16,3.4867730174595053,2.1705554268769744,4.654165309319226,33571814593
2025-03-17,3.489391560097594,2.092217271706103,4.8561767134355955,33571814593
2023-09-26,1.0,0.9999999984868457,1.0000000012437193,33750536246
2023-09-27,1.0,0.9999999984495155,1.000000001497135,33750536246
2023-09-28,1.0,0.9999999981139893,1.000000001870938,33750536246
2023-09-29,1.0,0.9999999972335313,1.0000000026095541,33750536246
2023-09-30,1.0,0.9999999959627547,1.0000000041898078,33750536246
2023-10-01,1.0,0.9999999941523139,1.0000000054909606,33750536246
2023-10-02,1.0,0.9999999921463762,1.0000000077353928,33750536246
2023-10-03,1.0,0.9999999901165301,1.0000000093489474,33750536246
2023-10-04,1.0,0.9999999881357092,1.0000000122171693,33750536246
2023-10-05,1.0,0.9999999856605921,1.0000000144900993,33750536246
2023-10-06,1.0,0.9999999833435671,1.0000000164950276,33750536246
2023-10-07,1.0,0.999999980842299,1.0000000197944956,33750536246
2023-10-08,1.0,0.9999999781187416,1.0000000224825265,33750536246
2023-10-09,1.0,0.9999999748823045,1.0000000264505164,33750536246
2023-10-10,1.0,0.9999999724042891,1.0000000292372964,33750536246
2023-10-11,1.0,0.9999999693735256,1.0000000325787162,33750536246
2023-10-12,1.0,0.999999966045688,1.0000000372685436,33750536246
2023-10-13,1.0,0.9999999633768596,1.000000040717014,33750536246
2023-10-14,1.0,0.9999999593396682,1.000000043677337,33750536246
2023-10-15,1.0,0.9999999550506633,1.0000000478007087,33750536246
2023-10-16,1.0,0.999999951121046,1.0000000514634362,33750536246
2023-10-17,1.0,0.9999999471759592,1.0000000550833414,33750536246
2023-10-18,1.0,0.9999999434982219,1.0000000582782678,33750536246
2023-10-19,1.0,0.999999939016583,1.0000000642044629,33750536246
